PSIN001c01a_T1SS_1	NC_008709.1	GCF_000015285.1_ASM1528v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Psychromonadaceae;g__Psychromonas;s__Psychromonas ingrahamii
PSIN001c01a_Flagellum_1	NC_008709.1	GCF_000015285.1_ASM1528v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Psychromonadaceae;g__Psychromonas;s__Psychromonas ingrahamii
ACAV001c01a_T4SS_typeG_1	NC_008752.1	GCF_000015325.1_ASM1532v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Acidovorax_A;s__Acidovorax_A citrulli
ACAV001c01a_Flagellum_1	NC_008752.1	GCF_000015325.1_ASM1532v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Acidovorax_A;s__Acidovorax_A citrulli
ACAV001c01a_T4SS_typeG_2	NC_008752.1	GCF_000015325.1_ASM1532v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Acidovorax_A;s__Acidovorax_A citrulli
ACAV001c01a_T4SS_typeT_1	NC_008752.1	GCF_000015325.1_ASM1532v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Acidovorax_A;s__Acidovorax_A citrulli
ACAV001c01a_T2SS_1	NC_008752.1	GCF_000015325.1_ASM1532v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Acidovorax_A;s__Acidovorax_A citrulli
ACAV001c01a_T6SS_1	NC_008752.1	GCF_000015325.1_ASM1532v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Acidovorax_A;s__Acidovorax_A citrulli
ACAV001c01a_T3SS_1	NC_008752.1	GCF_000015325.1_ASM1532v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Acidovorax_A;s__Acidovorax_A citrulli
DINO001c01a_T1SS_1	NC_009446.1	GCF_000015345.1_ASM1534v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae;g__Dichelobacter;s__Dichelobacter nodosus
MAAQ001c01a_T2SS_1	NC_008740.1	GCF_000015365.1_ASM1536v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Oleiphilaceae;g__Marinobacter;s__Marinobacter nauticus
MAAQ001c01a_T6SS_1	NC_008740.1	GCF_000015365.1_ASM1536v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Oleiphilaceae;g__Marinobacter;s__Marinobacter nauticus
MAAQ001p01a_T4SS_typeG_1	NC_008739.1	GCF_000015365.1_ASM1536v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Oleiphilaceae;g__Marinobacter;s__Marinobacter nauticus
BABA001c01a_T5cSS_3	NC_008783.1	GCF_000015445.1_ASM1544v1_genomic	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella bacilliformis
BABA001c01a_T5aSS_4	NC_008783.1	GCF_000015445.1_ASM1544v1_genomic	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella bacilliformis
BABA001c01a_T5aSS_3	NC_008783.1	GCF_000015445.1_ASM1544v1_genomic	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella bacilliformis
BABA001c01a_Flagellum_1	NC_008783.1	GCF_000015445.1_ASM1544v1_genomic	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella bacilliformis
BABA001c01a_T5aSS_2	NC_008783.1	GCF_000015445.1_ASM1544v1_genomic	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella bacilliformis
BABA001c01a_T5aSS_1	NC_008783.1	GCF_000015445.1_ASM1544v1_genomic	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella bacilliformis
BABA001c01a_T5cSS_2	NC_008783.1	GCF_000015445.1_ASM1544v1_genomic	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella bacilliformis
BABA001c01a_T5cSS_1	NC_008783.1	GCF_000015445.1_ASM1544v1_genomic	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella bacilliformis
BUMA002c01a_T6SS_2	NC_008784.1	GCF_000015465.1_ASM1546v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia mallei
BUMA002c01a_T5bSS_1	NC_008784.1	GCF_000015465.1_ASM1546v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia mallei
BUMA002c01a_T5cSS_1	NC_008784.1	GCF_000015465.1_ASM1546v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia mallei
BUMA002c01a_T5aSS_1	NC_008784.1	GCF_000015465.1_ASM1546v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia mallei
BUMA002c01a_T6SS_1	NC_008784.1	GCF_000015465.1_ASM1546v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia mallei
BUMA002c01a_T6SS_3	NC_008784.1	GCF_000015465.1_ASM1546v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia mallei
BUMA002c01a_T5cSS_3	NC_008784.1	GCF_000015465.1_ASM1546v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia mallei
BUMA002c01a_T5cSS_2	NC_008784.1	GCF_000015465.1_ASM1546v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia mallei
BUMA002c02a_T5cSS_1	NC_008785.1	GCF_000015465.1_ASM1546v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia mallei
BUMA002c02a_T5aSS_1	NC_008785.1	GCF_000015465.1_ASM1546v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia mallei
BUMA002c02a_Tad_1	NC_008785.1	GCF_000015465.1_ASM1546v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia mallei
BUMA002c02a_T5bSS_1	NC_008785.1	GCF_000015465.1_ASM1546v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia mallei
BUMA002c02a_T1SS_1	NC_008785.1	GCF_000015465.1_ASM1546v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia mallei
BUMA002c02a_Tad_2	NC_008785.1	GCF_000015465.1_ASM1546v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia mallei
BUMA002c02a_T2SS_1	NC_008785.1	GCF_000015465.1_ASM1546v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia mallei
DEVU002p01a_T3SS_1	NC_008741.1	GCF_000015485.1_ASM1548v1_genomic	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Nitratidesulfovibrio;s__Nitratidesulfovibrio vulgaris
DEVU002c01a_T1SS_1	NC_008751.1	GCF_000015485.1_ASM1548v1_genomic	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Nitratidesulfovibrio;s__Nitratidesulfovibrio vulgaris
DEVU002c01a_Tad_1	NC_008751.1	GCF_000015485.1_ASM1548v1_genomic	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Nitratidesulfovibrio;s__Nitratidesulfovibrio vulgaris
PONA001p08a_T4SS_typeT_1	NC_008757.1	GCF_000015505.1_ASM1550v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Polaromonas;s__Polaromonas naphthalenivorans
PONA001c01a_T4SS_typeT_1	NC_008781.1	GCF_000015505.1_ASM1550v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Polaromonas;s__Polaromonas naphthalenivorans
PONA001c01a_T5bSS_1	NC_008781.1	GCF_000015505.1_ASM1550v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Polaromonas;s__Polaromonas naphthalenivorans
PONA001c01a_T2SS_1	NC_008781.1	GCF_000015505.1_ASM1550v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Polaromonas;s__Polaromonas naphthalenivorans
PONA001c01a_T5bSS_2	NC_008781.1	GCF_000015505.1_ASM1550v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Polaromonas;s__Polaromonas naphthalenivorans
CAJE003p01a_T4SS_typeT_1	NC_008770.1	GCF_000015525.1_ASM1552v1_genomic	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D jejuni
CAJE003p02a_T4SS_typeT_1	NC_008790.1	GCF_000015525.1_ASM1552v1_genomic	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D jejuni
CAJE003c01a_T5aSS_2	NC_008787.1	GCF_000015525.1_ASM1552v1_genomic	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D jejuni
CAJE003c01a_T5bSS_1	NC_008787.1	GCF_000015525.1_ASM1552v1_genomic	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D jejuni
CAJE003c01a_T5bSS_2	NC_008787.1	GCF_000015525.1_ASM1552v1_genomic	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D jejuni
CAJE003c01a_T5aSS_1	NC_008787.1	GCF_000015525.1_ASM1552v1_genomic	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D jejuni
CAJE003c01a_T5bSS_3	NC_008787.1	GCF_000015525.1_ASM1552v1_genomic	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D jejuni
VEEI001c01a_pT4SSt_1	NC_008786.1	GCF_000015565.1_ASM1556v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Acidovorax;s__Acidovorax eiseniae
VEEI001c01a_T1SS_2	NC_008786.1	GCF_000015565.1_ASM1556v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Acidovorax;s__Acidovorax eiseniae
VEEI001c01a_T1SS_1	NC_008786.1	GCF_000015565.1_ASM1556v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Acidovorax;s__Acidovorax eiseniae
VEEI001p01a_T4SS_typeT_1	NC_008771.1	GCF_000015565.1_ASM1556v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Acidovorax;s__Acidovorax eiseniae
HAHA001c01a_Flagellum_1	NC_008789.1	GCF_000015585.1_ASM1558v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Nitrococcales;f__Halorhodospiraceae;g__Halorhodospira;s__Halorhodospira halophila
BUMA003c02a_T5cSS_1	NC_008836.1	GCF_000015605.1_ASM1560v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia mallei
BUMA003c02a_T1SS_1	NC_008836.1	GCF_000015605.1_ASM1560v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia mallei
BUMA003c02a_T5aSS_1	NC_008836.1	GCF_000015605.1_ASM1560v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia mallei
BUMA003c02a_Tad_1	NC_008836.1	GCF_000015605.1_ASM1560v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia mallei
BUMA003c02a_T2SS_1	NC_008836.1	GCF_000015605.1_ASM1560v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia mallei
BUMA003c02a_T5bSS_1	NC_008836.1	GCF_000015605.1_ASM1560v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia mallei
BUMA003c02a_Tad_2	NC_008836.1	GCF_000015605.1_ASM1560v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia mallei
BUMA003c01a_T5cSS_4	NC_008835.1	GCF_000015605.1_ASM1560v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia mallei
BUMA003c01a_T5cSS_3	NC_008835.1	GCF_000015605.1_ASM1560v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia mallei
BUMA003c01a_T3SS_2	NC_008835.1	GCF_000015605.1_ASM1560v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia mallei
BUMA003c01a_T6SS_3	NC_008835.1	GCF_000015605.1_ASM1560v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia mallei
BUMA003c01a_T5cSS_1	NC_008835.1	GCF_000015605.1_ASM1560v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia mallei
BUMA003c01a_T5cSS_2	NC_008835.1	GCF_000015605.1_ASM1560v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia mallei
BUMA003c01a_T6SS_2	NC_008835.1	GCF_000015605.1_ASM1560v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia mallei
BUMA003c01a_T1SS_1	NC_008835.1	GCF_000015605.1_ASM1560v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia mallei
BUMA003c01a_T3SS_1	NC_008835.1	GCF_000015605.1_ASM1560v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia mallei
BUMA003c01a_T5aSS_1	NC_008835.1	GCF_000015605.1_ASM1560v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia mallei
BUMA003c01a_T6SS_1	NC_008835.1	GCF_000015605.1_ASM1560v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia mallei
BUMA003c01a_T5bSS_1	NC_008835.1	GCF_000015605.1_ASM1560v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia mallei
BUMA005c02a_Tad_1	NC_009080.1	GCF_000015625.1_ASM1562v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia mallei
BUMA005c02a_T5aSS_1	NC_009080.1	GCF_000015625.1_ASM1562v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia mallei
BUMA005c02a_T5bSS_1	NC_009080.1	GCF_000015625.1_ASM1562v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia mallei
BUMA005c02a_T2SS_1	NC_009080.1	GCF_000015625.1_ASM1562v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia mallei
BUMA005c02a_T5cSS_1	NC_009080.1	GCF_000015625.1_ASM1562v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia mallei
BUMA005c02a_T1SS_1	NC_009080.1	GCF_000015625.1_ASM1562v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia mallei
BUMA005c01a_T5cSS_3	NC_009079.1	GCF_000015625.1_ASM1562v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia mallei
BUMA005c01a_T3SS_1	NC_009079.1	GCF_000015625.1_ASM1562v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia mallei
BUMA005c01a_T6SS_1	NC_009079.1	GCF_000015625.1_ASM1562v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia mallei
BUMA005c01a_T5cSS_2	NC_009079.1	GCF_000015625.1_ASM1562v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia mallei
BUMA005c01a_T3SS_2	NC_009079.1	GCF_000015625.1_ASM1562v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia mallei
BUMA005c01a_T6SS_2	NC_009079.1	GCF_000015625.1_ASM1562v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia mallei
BUMA005c01a_T5aSS_1	NC_009079.1	GCF_000015625.1_ASM1562v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia mallei
BUMA005c01a_T5cSS_1	NC_009079.1	GCF_000015625.1_ASM1562v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia mallei
BUMA005c01a_T5bSS_1	NC_009079.1	GCF_000015625.1_ASM1562v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia mallei
BUMA005c01a_T1SS_1	NC_009079.1	GCF_000015625.1_ASM1562v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia mallei
PRMA010c01a_T5cSS_1	NC_008816.1	GCF_000015645.1_ASM1564v1_genomic	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__PCC-6307;f__Cyanobiaceae;g__Prochlorococcus_A;s__Prochlorococcus_A marinus_O
PRMA010c01a_T1SS_1	NC_008816.1	GCF_000015645.1_ASM1564v1_genomic	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__PCC-6307;f__Cyanobiaceae;g__Prochlorococcus_A;s__Prochlorococcus_A marinus_O
PRMA010c01a_T5cSS_2	NC_008816.1	GCF_000015645.1_ASM1564v1_genomic	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__PCC-6307;f__Cyanobiaceae;g__Prochlorococcus_A;s__Prochlorococcus_A marinus_O
PRMA007c01a_T1SS_2	NC_008820.1	GCF_000015705.1_ASM1570v1_genomic	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__PCC-6307;f__Cyanobiaceae;g__Prochlorococcus_C;s__Prochlorococcus_C marinus_B
PRMA007c01a_T1SS_1	NC_008820.1	GCF_000015705.1_ASM1570v1_genomic	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__PCC-6307;f__Cyanobiaceae;g__Prochlorococcus_C;s__Prochlorococcus_C marinus_B
MEPE001p01a_T4SS_typeF_1	NC_008826.1	GCF_000015725.1_ASM1572v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Methylibium;s__Methylibium petroleiphilum
MEPE001c01a_T2SS_1	NC_008825.1	GCF_000015725.1_ASM1572v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Methylibium;s__Methylibium petroleiphilum
MEPE001c01a_T1SS_1	NC_008825.1	GCF_000015725.1_ASM1572v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Methylibium;s__Methylibium petroleiphilum
MEPE001c01a_T4SS_typeG_1	NC_008825.1	GCF_000015725.1_ASM1572v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Methylibium;s__Methylibium petroleiphilum
MEPE001c01a_T1SS_2	NC_008825.1	GCF_000015725.1_ASM1572v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Methylibium;s__Methylibium petroleiphilum
GETH001c01a_Flagellum_1	NC_009328.1	GCF_000015745.1_ASM1574v1_genomic	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Anoxybacillaceae;g__Geobacillus;s__Geobacillus thermodenitrificans
SHBA001c01a_T3SS_1	NC_009052.1	GCF_000015845.1_ASM1584v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Shewanellaceae;g__Shewanella;s__Shewanella baltica
SHBA001c01a_T1SS_1	NC_009052.1	GCF_000015845.1_ASM1584v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Shewanellaceae;g__Shewanella;s__Shewanella baltica
SHBA001c01a_T1SS_2	NC_009052.1	GCF_000015845.1_ASM1584v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Shewanellaceae;g__Shewanella;s__Shewanella baltica
SHBA001c01a_Flagellum_1	NC_009052.1	GCF_000015845.1_ASM1584v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Shewanellaceae;g__Shewanella;s__Shewanella baltica
SHBA001c01a_T2SS_1	NC_009052.1	GCF_000015845.1_ASM1584v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Shewanellaceae;g__Shewanella;s__Shewanella baltica
SHBA001c01a_Flagellum_2	NC_009052.1	GCF_000015845.1_ASM1584v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Shewanellaceae;g__Shewanella;s__Shewanella baltica
CLTH001c01a_Flagellum_1	NC_009012.1	GCF_000015865.1_ASM1586v1_genomic	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Acetivibrionales;f__Acetivibrionaceae;g__Hungateiclostridium;s__Hungateiclostridium thermocellum
ACPL001c01a_T5cSS_2	NC_009053.1	GCF_000015885.1_ASM1588v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Pasteurellaceae;g__Actinobacillus;s__Actinobacillus lignieresii
ACPL001c01a_T5cSS_1	NC_009053.1	GCF_000015885.1_ASM1588v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Pasteurellaceae;g__Actinobacillus;s__Actinobacillus lignieresii
ACPL001c01a_Tad_1	NC_009053.1	GCF_000015885.1_ASM1588v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Pasteurellaceae;g__Actinobacillus;s__Actinobacillus lignieresii
