NC_008150-1	YEPE004c01a_T1SS_2	1792234	1809536	T1SS	T1SS	NC_008150.1
NC_016818-1	RAAQ001c01a_T1SS_2	1416707	1450950	T1SS	T1SS	NC_016818.1
NC_021717-1	ALMA009c01a_T1SS_1	1175514	1189104	T1SS	T1SS	NC_021717.1
NC_017548-1	PSAE005c01a_T1SS_1	865769	882657	T1SS	T1SS	NC_017548.1
NC_010725-1	MEPO001c01a_T1SS_1	276957	296237	T1SS	T1SS	NC_010725.1
NC_007604-1	SYEL002c01a_T1SS_2	1972290	1986379	T1SS	T1SS	NC_007604.1
NC_012779-1	EDIC001c01a_T1SS_1	2075207	2088317	T1SS	T1SS	NC_012779.1
NC_005140-1	VIVU002c02a_T1SS_1	365499	395060	T1SS	T1SS	NC_005140.1
NC_017025-1	FLIN001c01a_T1SS_3	2514070	2526353	T1SS	T1SS	NC_017025.1
NC_020547-1	ACBA015c01a_T1SS_1	1353256	1365605	T1SS	T1SS	NC_020547.1
NC_009937-1	AZCA001c01a_T1SS_1	3658584	3677648	T1SS	T1SS	NC_009937.1
NC_008577-1	SHAN001c01a_T1SS_1	411568	447434	T1SS	T1SS	NC_008577.1
NC_016050-1	RIJA001c01a_T1SS_1	427243	439995	T1SS	T1SS	NC_016050.1
NC_016908-1	RIRI005c01a_T1SS_1	423465	434092	T1SS	T1SS	NC_016908.1
NC_019973-1	MEAU001c01a_T1SS_4	4137573	4151880	T1SS	T1SS	NC_019973.1
NC_009381-1	YEPE006c01a_T1SS_2	4050643	4067157	T1SS	T1SS	NC_009381.1
NC_011094-1	SAEN009c01a_T1SS_1	2778457	2807360	T1SS	T1SS	NC_011094.1
NC_020796-1	EDTA003c01a_T1SS_1	321483	348792	T1SS	T1SS	NC_020796.1
NC_021149-1	AZVI003c01a_T1SS_1	1597668	1614936	T1SS	T1SS	NC_021149.1
NC_011989-1	AGVI001c01a_T1SS_2	935847	951012	T1SS	T1SS	NC_011989.1
NC_008800-1	YEEN001c01a_T1SS_1	138584	152881	T1SS	T1SS	NC_008800.1
NC_005071-1	PRMA003c01a_T1SS_2	94522	114230	T1SS	T1SS	NC_005071.1
NC_009667-1	OCAN001c01a_T1SS_1	2267891	2283710	T1SS	T1SS	NC_009667.1
NC_020063-1	ENBA001c01a_T1SS_2	3606124	3650452	T1SS	T1SS	NC_020063.1
NC_019907-1	LICR001c01a_T1SS_1	418371	437317	T1SS	T1SS	NC_019907.1
NC_010513-1	XYFA003c01a_T1SS_2	1629717	1641359	T1SS	T1SS	NC_010513.1
NC_021591-1	SEPL001c01a_T1SS_5	4509374	4527155	T1SS	T1SS	NC_021591.1
NC_015703-1	RUSL001c01a_T1SS_1	1099721	1112449	T1SS	T1SS	NC_015703.1
NC_017656-1	ESCO048c01a_T1SS_1	609867	645119	T1SS	T1SS	NC_017656.1
NC_012660-1	PSFL003c01a_T1SS_1	3426242	3443321	T1SS	T1SS	NC_012660.1
NC_010172-1	MEEX001c01a_T1SS_1	1267255	1286931	T1SS	T1SS	NC_010172.1
NC_019845-1	SIME006c01a_T1SS_3	3216836	3233650	T1SS	T1SS	NC_019845.1
NC_019748-1	STCY001c01a_T1SS_2	1533142	1549529	T1SS	T1SS	NC_019748.1
NC_019757-1	CYST001c01a_T1SS_1	1949539	1965355	T1SS	T1SS	NC_019757.1
NC_013861-1	LELO001c01a_T1SS_2	3376078	3389770	T1SS	T1SS	NC_013861.1
NC_018106-1	KLOX002c01a_T1SS_3	4861196	4875331	T1SS	T1SS	NC_018106.1
NC_018527-1	BUPS007c01a_T1SS_2	3564095	3579810	T1SS	T1SS	NC_018527.1
NC_004431-1	ESCO004c01a_T1SS_2	1174628	1187156	T1SS	T1SS	NC_004431.1
NC_021577-1	PSAE009c01a_T1SS_1	1417594	1435280	T1SS	T1SS	NC_021577.1
NC_016642-1	PSFO001c01a_T1SS_1	424889	441529	T1SS	T1SS	NC_016642.1
NC_002516-1	PSAE001c01a_T1SS_4	4626662	4643548	T1SS	T1SS	NC_002516.1
NC_010676-1	BUPT001c02a_T1SS_1	1730	21342	T1SS	T1SS	NC_010676.1
NC_013857-1	AZB5001p03a_T1SS_1	549399	588557	T1SS	T1SS	NC_013857.1
NC_006349-1	BUMA001c02a_T1SS_1	1014711	1037027	T1SS	T1SS	NC_006349.1
NC_017956-1	TIMO001c01a_T1SS_3	1610289	1628424	T1SS	T1SS	NC_017956.1
NC_006350-1	BUPS001c01a_T1SS_1	1919077	1949891	T1SS	T1SS	NC_006350.1
NC_009937-1	AZCA001c01a_T1SS_3	5301511	5318300	T1SS	T1SS	NC_009937.1
NC_010102-1	SAEN005c01a_T1SS_2	4402982	4430249	T1SS	T1SS	NC_010102.1
NC_014207-1	ME30001c01a_T1SS_1	2945	37800	T1SS	T1SS	NC_014207.1
NC_009457-1	VICH002c01a_T1SS_1	1095733	1118812	T1SS	T1SS	NC_009457.1
NC_018010-1	BEBA001c01a_T1SS_1	2814320	2832677	T1SS	T1SS	NC_018010.1
NC_019697-1	CHMI001c01a_T1SS_1	542543	560103	T1SS	T1SS	NC_019697.1
NC_010511-1	ME44000c01a_T1SS_3	2774032	2794645	T1SS	T1SS	NC_010511.1
NC_022566-1	KLPN007c01a_T1SS_1	1101332	1123625	T1SS	T1SS	NC_022566.1
NC_019971-1	VIPA002c02a_T1SS_2	1770837	1793327	T1SS	T1SS	NC_019971.1
NC_009078-1	BUPS004c02a_T1SS_1	1703212	1718091	T1SS	T1SS	NC_009078.1
NC_013855-1	AZB5001p01a_T1SS_4	1264811	1287106	T1SS	T1SS	NC_013855.1
NC_010628-1	NOPU001c01a_T1SS_8	8136856	8164972	T1SS	T1SS	NC_010628.1
NC_008391-1	BUAM002c02a_T1SS_1	404388	426139	T1SS	T1SS	NC_008391.1
NC_019697-1	CHMI001c01a_T1SS_2	787947	803746	T1SS	T1SS	NC_019697.1
NC_017322-1	SIME003c01a_T1SS_3	2882606	2898951	T1SS	T1SS	NC_017322.1
NC_022268-1	SEAT001c01a_T1SS_1	4109715	4129634	T1SS	T1SS	NC_022268.1
NC_006905-1	SAEN004c01a_T1SS_2	4407244	4440416	T1SS	T1SS	NC_006905.1
NC_018079-1	ENCL004c01a_T1SS_4	2681191	2696595	T1SS	T1SS	NC_018079.1
NC_017322-1	SIME003c01a_T1SS_1	758129	769948	T1SS	T1SS	NC_017322.1
NC_018513-1	BUCE001c01a_T1SS_1	25738	40084	T1SS	T1SS	NC_018513.1
NC_017046-1	SAEN025c01a_T1SS_1	2835214	2859460	T1SS	T1SS	NC_017046.1
NC_013722-1	XAAL001c01a_T1SS_1	2102756	2119865	T1SS	T1SS	NC_013722.1
NC_020453-1	BROL001c01a_T1SS_9	7586832	7599257	T1SS	T1SS	NC_020453.1
NC_016614-1	VIEJ001c02a_T1SS_1	516211	537313	T1SS	T1SS	NC_016614.1
NC_007761-1	RHET001c01a_T1SS_1	334447	350945	T1SS	T1SS	NC_007761.1
NC_008820-1	PRMA007c01a_T1SS_2	127022	151279	T1SS	T1SS	NC_008820.1
NC_022576-1	COBA001c01a_T1SS_1	722826	743491	T1SS	T1SS	NC_022576.1
NC_007958-1	RHPA002c01a_T1SS_1	1734569	1760788	T1SS	T1SS	NC_007958.1
NC_009446-1	DINO001c01a_T1SS_1	575457	592416	T1SS	T1SS	NC_009446.1
NC_011147-1	SAEN011c01a_T1SS_1	2638408	2662856	T1SS	T1SS	NC_011147.1
NC_019678-1	RI71001c01a_T1SS_4	4282252	4297106	T1SS	T1SS	NC_019678.1
NC_015731-1	NIIS001c01a_T1SS_1	443141	458226	T1SS	T1SS	NC_015731.1
NC_003063-1	AGTU001c02a_T1SS_2	418080	433134	T1SS	T1SS	NC_003063.1
NC_009085-1	ACBA001c01a_T1SS_2	2951143	2965911	T1SS	T1SS	NC_009085.1
NC_011757-1	MECH001c01a_T1SS_1	1346662	1365943	T1SS	T1SS	NC_011757.1
NC_019689-1	PL73001c01a_T1SS_3	3391817	3408562	T1SS	T1SS	NC_019689.1
NC_008228-1	PSAT001c01a_T1SS_1	3219218	3251923	T1SS	T1SS	NC_008228.1
NC_007520-1	THCR001c01a_T1SS_1	236327	253497	T1SS	T1SS	NC_007520.1
NC_022544-1	SAEN039c01a_T1SS_1	4430938	4464111	T1SS	T1SS	NC_022544.1
NC_013716-1	CIRO001c01a_T1SS_4	3128653	3147786	T1SS	T1SS	NC_013716.1
NC_016931-1	RIMA002c01a_T1SS_1	1023417	1034887	T1SS	T1SS	NC_016931.1
NC_021810-1	SAEN033c01a_T1SS_1	1433643	1466821	T1SS	T1SS	NC_021810.1
NC_016856-1	SAEN020c01a_T1SS_2	4489545	4517835	T1SS	T1SS	NC_016856.1
NC_016603-1	ACCL001c01a_T1SS_1	76	3862448	T1SS	T1SS	NC_016603.1
NC_017082-1	BRS2001c01a_T1SS_1	913884	926511	T1SS	T1SS	NC_017082.1
NC_014355-1	NIDE001c01a_T1SS_1	3439616	3459010	T1SS	T1SS	NC_014355.1
NC_010995-1	CEJA001c01a_T1SS_1	345471	360473	T1SS	T1SS	NC_010995.1
NC_015703-1	RUSL001c01a_T1SS_2	2279738	2291755	T1SS	T1SS	NC_015703.1
NC_017277-1	SYPC004c01a_T1SS_1	2730377	2744978	T1SS	T1SS	NC_017277.1
NC_013223-1	DHRE001c01a_T1SS_1	669390	695430	T1SS	T1SS	NC_013223.1
NC_009937-1	AZCA001c01a_T1SS_2	3846283	3861029	T1SS	T1SS	NC_009937.1
NC_021745-1	RASO006p01a_T1SS_1	315835	340591	T1SS	T1SS	NC_021745.1
NC_008463-1	PSAE002c01a_T1SS_4	4272317	4291783	T1SS	T1SS	NC_008463.1
NC_017062-1	RITY002c01a_T1SS_1	381380	393705	T1SS	T1SS	NC_017062.1
NC_008570-1	AEHY001c01a_T1SS_2	3010234	3043291	T1SS	T1SS	NC_008570.1
NC_019684-1	NO75001c01a_T1SS_2	819703	837599	T1SS	T1SS	NC_019684.1
NC_004460-1	VIVU001c02a_T1SS_2	1210391	1227465	T1SS	T1SS	NC_004460.1
NC_011740-1	ESFE001c01a_T1SS_2	3540152	3567719	T1SS	T1SS	NC_011740.1
NC_009512-1	PSPU004c01a_T1SS_1	192964	232538	T1SS	T1SS	NC_009512.1
NC_021905-1	RHET003c01a_T1SS_3	1395858	1417681	T1SS	T1SS	NC_021905.1
NC_015136-1	BUGE001c01a_T1SS_1	3005286	3021434	T1SS	T1SS	NC_015136.1
NC_021290-1	AEHY002c01a_T1SS_1	1614395	1643102	T1SS	T1SS	NC_021290.1
NC_020802-1	PSCN001c01a_T1SS_1	1043563	1066167	T1SS	T1SS	NC_020802.1
NC_006142-1	RITY001c01a_T1SS_1	380949	393274	T1SS	T1SS	NC_006142.1
NC_018527-1	BUPS007c01a_T1SS_1	2068064	2097699	T1SS	T1SS	NC_018527.1
NC_018695-1	BUPE001c01a_T1SS_1	3172240	3188403	T1SS	T1SS	NC_018695.1
NC_017573-1	SEAS001c01a_T1SS_1	74093	88109	T1SS	T1SS	NC_017573.1
NC_009049-1	RHSP002c01a_T1SS_1	2683542	2696175	T1SS	T1SS	NC_009049.1
NC_006155-1	YEPS001c01a_T1SS_1	97155	108916	T1SS	T1SS	NC_006155.1
NC_007954-1	SHDE001c01a_T1SS_1	429834	457484	T1SS	T1SS	NC_007954.1
NC_017579-1	SHBA007c01a_T1SS_1	4788378	4813553	T1SS	T1SS	NC_017579.1
NC_010161-1	BATR001c01a_T1SS_1	717926	734541	T1SS	T1SS	NC_010161.1
NC_009901-1	SHPE001c01a_T1SS_1	411859	452111	T1SS	T1SS	NC_009901.1
NC_018000-1	SIFR002c01a_T1SS_1	1153725	1167660	T1SS	T1SS	NC_018000.1
NC_019902-1	THNI001c01a_T1SS_2	2019859	2040721	T1SS	T1SS	NC_019902.1
NC_015866-1	RIHE001c01a_T1SS_1	426150	436833	T1SS	T1SS	NC_015866.1
NC_017154-1	YEPE010c01a_T1SS_3	4382719	4399234	T1SS	T1SS	NC_017154.1
NC_003272-1	NOSP001c01a_T1SS_6	5070967	5090841	T1SS	T1SS	NC_003272.1
NC_007484-1	NIOC001c01a_T1SS_1	2052049	2071038	T1SS	T1SS	NC_007484.1
NC_012917-1	PECR001c01a_T1SS_3	1805696	1818895	T1SS	T1SS	NC_012917.1
NC_021577-1	PSAE009c01a_T1SS_3	3887478	3901946	T1SS	T1SS	NC_021577.1
NC_015277-1	SP21001c01a_T1SS_2	4948597	4959925	T1SS	T1SS	NC_015277.1
NC_016909-1	RIRI003c01a_T1SS_1	423311	433938	T1SS	T1SS	NC_016909.1
NC_009832-1	SEPR001c01a_T1SS_2	2517458	2535601	T1SS	T1SS	NC_009832.1
NC_016776-1	BAFR003c01a_T1SS_1	4069	19812	T1SS	T1SS	NC_016776.1
NC_014962-1	ISPA001c01a_T1SS_1	4710189	4732602	T1SS	T1SS	NC_014962.1
NC_019427-1	AN90001c01a_T1SS_6	3750041	3768221	T1SS	T1SS	NC_019427.1
NC_019751-1	CA63001c01a_T1SS_4	4761839	4776823	T1SS	T1SS	NC_019751.1
NC_009438-1	SHPU001c01a_T1SS_1	4165190	4196398	T1SS	T1SS	NC_009438.1
NC_016628-1	VIFU001c02a_T1SS_1	341187	369514	T1SS	T1SS	NC_016628.1
NC_010717-1	XAOR003c01a_T1SS_1	1278543	1295832	T1SS	T1SS	NC_010717.1
NC_019695-1	CHTA001c01a_T1SS_4	3716417	3728381	T1SS	T1SS	NC_019695.1
NC_015460-1	GAAN001c01a_T1SS_1	1324102	1342007	T1SS	T1SS	NC_015460.1
NC_018080-1	PSAE007c01a_T1SS_2	3517624	3538352	T1SS	T1SS	NC_018080.1
NC_008820-1	PRMA007c01a_T1SS_1	79817	93099	T1SS	T1SS	NC_008820.1
NC_017171-1	ACBA007c01a_T1SS_1	1437236	1449626	T1SS	T1SS	NC_017171.1
NC_017671-1	STML003c01a_T1SS_1	3752589	3766898	T1SS	T1SS	NC_017671.1
NC_012988-1	MEEX003c01a_T1SS_1	1595168	1614854	T1SS	T1SS	NC_012988.1
NC_010557-1	BUAM001c03a_T1SS_1	634081	668866	T1SS	T1SS	NC_010557.1
NC_006371-1	PHPR001c02a_T1SS_1	668201	694584	T1SS	T1SS	NC_006371.1
NC_008209-1	RODE001c01a_T1SS_2	1071707	1095221	T1SS	T1SS	NC_008209.1
NC_007512-1	CHLU001c01a_T1SS_1	408303	460219	T1SS	T1SS	NC_007512.1
NC_015277-1	SP21001c01a_T1SS_1	2298441	2312466	T1SS	T1SS	NC_015277.1
NC_014006-1	SPJA001c01a_T1SS_4	2231316	2254944	T1SS	T1SS	NC_014006.1
NC_013222-1	ROBI001c01a_T1SS_1	1084881	1096196	T1SS	T1SS	NC_013222.1
NC_009079-1	BUMA005c01a_T1SS_1	1285742	1306727	T1SS	T1SS	NC_009079.1
NC_013892-1	XEBO001c01a_T1SS_1	480039	495467	T1SS	T1SS	NC_013892.1
NC_015222-1	NISL001c01a_T1SS_1	2062931	2081800	T1SS	T1SS	NC_015222.1
NC_019680-1	SY63001c01a_T1SS_1	1458682	1471283	T1SS	T1SS	NC_019680.1
NC_008543-1	BUCC003c02a_T1SS_1	1090500	1113069	T1SS	T1SS	NC_008543.1
NC_015510-1	HAHY001c01a_T1SS_3	4084538	4098444	T1SS	T1SS	NC_015510.1
NC_021812-1	SAEN027c01a_T1SS_2	3864384	3888419	T1SS	T1SS	NC_021812.1
NC_011770-1	PSAE004c01a_T1SS_4	4478734	4505775	T1SS	T1SS	NC_011770.1
NC_006526-1	ZYMO001c01a_T1SS_1	239572	262238	T1SS	T1SS	NC_006526.1
NC_017449-1	FRNO002c01a_T1SS_1	1041954	1058741	T1SS	T1SS	NC_017449.1
NC_022000-1	PRMI002c01a_T1SS_2	519564	541407	T1SS	T1SS	NC_022000.1
NC_019776-1	CYAP001c01a_T1SS_1	2048193	2072906	T1SS	T1SS	NC_019776.1
NC_010995-1	CEJA001c01a_T1SS_3	1748664	1763700	T1SS	T1SS	NC_010995.1
NC_009708-1	YEPS002c01a_T1SS_1	106139	117959	T1SS	T1SS	NC_009708.1
NC_019678-1	RI71001c01a_T1SS_8	6634339	6654420	T1SS	T1SS	NC_019678.1
NC_014837-1	PAAT001c01a_T1SS_3	3522961	3554332	T1SS	T1SS	NC_014837.1
NC_015637-1	VIAN001c02a_T1SS_1	500630	519343	T1SS	T1SS	NC_015637.1
NC_009719-1	PALA001c01a_T1SS_1	1077735	1102362	T1SS	T1SS	NC_009719.1
NC_019695-1	CHTA001c01a_T1SS_6	5522523	5537351	T1SS	T1SS	NC_019695.1
NC_009439-1	PSMU001c01a_T1SS_1	792020	814737	T1SS	T1SS	NC_009439.1
NC_018749-1	EMOL001p05a_T1SS_1	32401	48279	T1SS	T1SS	NC_018749.1
NC_004463-1	BRJA001c01a_T1SS_6	8670126	8683375	T1SS	T1SS	NC_004463.1
NC_008150-1	YEPE004c01a_T1SS_3	3846332	3859636	T1SS	T1SS	NC_008150.1
NC_012969-1	MESI001c01a_T1SS_2	1053743	1078176	T1SS	T1SS	NC_012969.1
NC_014562-1	PAVA001c01a_T1SS_1	2183286	2214698	T1SS	T1SS	NC_014562.1
NC_019689-1	PL73001c01a_T1SS_5	3699083	3715445	T1SS	T1SS	NC_019689.1
NC_015594-1	SPCH001c02a_T1SS_1	118142	139521	T1SS	T1SS	NC_015594.1
NC_017265-1	YEPE009c01a_T1SS_1	234928	244460	T1SS	T1SS	NC_017265.1
NC_015566-1	SE12001c01a_T1SS_2	370035	383191	T1SS	T1SS	NC_015566.1
NC_018220-1	PSPU008c01a_T1SS_2	1344105	1368303	T1SS	T1SS	NC_018220.1
NC_021237-1	PSFL007c01a_T1SS_2	3350557	3382153	T1SS	T1SS	NC_021237.1
NC_002516-1	PSAE001c01a_T1SS_1	1342813	1362278	T1SS	T1SS	NC_002516.1
NC_009485-1	BRSP002c01a_T1SS_1	4064375	4076841	T1SS	T1SS	NC_009485.1
NC_020064-1	SEMA001c01a_T1SS_2	2300506	2316076	T1SS	T1SS	NC_020064.1
NC_014501-1	CYTC006c01a_T1SS_1	1446850	1460833	T1SS	T1SS	NC_014501.1
NC_009675-1	ANSF001c01a_T1SS_1	3649143	3667317	T1SS	T1SS	NC_009675.1
NC_015726-1	CUNE001c01a_T1SS_1	2661435	2680170	T1SS	T1SS	NC_015726.1
NC_018650-1	ESCO056c01a_T1SS_1	3182080	3198423	T1SS	T1SS	NC_018650.1
NC_017651-1	ESCO054c01a_T1SS_2	1141066	1153224	T1SS	T1SS	NC_017651.1
NC_010725-1	MEPO001c01a_T1SS_4	4851490	4865684	T1SS	T1SS	NC_010725.1
NC_017223-1	BOPE002c01a_T1SS_1	791744	815047	T1SS	T1SS	NC_017223.1
NC_010530-1	CUTA001c02a_T1SS_1	1539973	1560790	T1SS	T1SS	NC_010530.1
NC_019757-1	CYST001c01a_T1SS_5	6029833	6056733	T1SS	T1SS	NC_019757.1
NC_007794-1	NOAR001c01a_T1SS_1	248002	264123	T1SS	T1SS	NC_007794.1
NC_007940-1	RIBE001c01a_T1SS_1	901800	913539	T1SS	T1SS	NC_007940.1
NC_007435-1	BUPS002c02a_T1SS_1	430211	444809	T1SS	T1SS	NC_007435.1
NC_018000-1	SIFR002c01a_T1SS_2	1448444	1465271	T1SS	T1SS	NC_018000.1
NC_011983-1	AGRA001c02a_T1SS_3	1608323	1618863	T1SS	T1SS	NC_011983.1
NC_004605-1	VIPA001c02a_T1SS_1	1515770	1543321	T1SS	T1SS	NC_004605.1
NC_020055-1	DEHY001c01a_T1SS_2	2241039	2266768	T1SS	T1SS	NC_020055.1
NC_013971-1	ERAM001c01a_T1SS_1	3661616	3678356	T1SS	T1SS	NC_013971.1
NC_017046-1	SAEN025c01a_T1SS_2	4491897	4525752	T1SS	T1SS	NC_017046.1
NC_010410-1	ACBA003c01a_T1SS_1	2528168	2540560	T1SS	T1SS	NC_010410.1
NC_015730-1	ROLI001c01a_T1SS_4	3047067	3057744	T1SS	T1SS	NC_015730.1
NC_006511-1	SAEN015c01a_T1SS_1	2642914	2667320	T1SS	T1SS	NC_006511.1
NC_019680-1	SY63001c01a_T1SS_2	1690138	1719864	T1SS	T1SS	NC_019680.1
NC_019695-1	CHTA001c01a_T1SS_7	6216881	6236009	T1SS	T1SS	NC_019695.1
NC_007005-1	PSSY002c01a_T1SS_1	1055655	1078197	T1SS	T1SS	NC_007005.1
NC_016625-1	BUYI001c02a_T1SS_1	627656	647029	T1SS	T1SS	NC_016625.1
NC_009052-1	SHBA001c01a_T1SS_1	2512373	2530012	T1SS	T1SS	NC_009052.1
NC_015856-1	COFU001c01a_T1SS_4	4051709	4068392	T1SS	T1SS	NC_015856.1
NC_009659-1	JASP001c01a_T1SS_1	1559820	1583871	T1SS	T1SS	NC_009659.1
NC_022247-1	VAPA003c01a_T1SS_2	4867732	4885223	T1SS	T1SS	NC_022247.1
NC_019393-1	ALMA006c01a_T1SS_1	1640067	1672701	T1SS	T1SS	NC_019393.1
NC_005126-1	PHLU001c01a_T1SS_1	713393	733025	T1SS	T1SS	NC_005126.1
NC_021659-1	SEPL002c01a_T1SS_1	1690698	1707155	T1SS	T1SS	NC_021659.1
NC_008435-1	RHPA004c01a_T1SS_1	1115191	1137893	T1SS	T1SS	NC_008435.1
NC_005140-1	VIVU002c02a_T1SS_3	1141560	1170665	T1SS	T1SS	NC_005140.1
NC_022576-1	COBA001c01a_T1SS_4	2682868	2699039	T1SS	T1SS	NC_022576.1
NC_009053-1	ACPL001c01a_T1SS_1	1640346	1661115	T1SS	T1SS	NC_009053.1
NC_012791-1	VAPA001c01a_T1SS_1	4691533	4709912	T1SS	T1SS	NC_012791.1
NC_021082-1	MAHA004c01a_T1SS_2	2382401	2392279	T1SS	T1SS	NC_021082.1
NC_010554-1	PRMI001c01a_T1SS_2	2163243	2177953	T1SS	T1SS	NC_010554.1
NC_010322-1	PSPU002c01a_T1SS_1	197089	230756	T1SS	T1SS	NC_010322.1
NC_010524-1	LECH001c01a_T1SS_3	2483446	2505270	T1SS	T1SS	NC_010524.1
NC_009802-1	CACO001c01a_T1SS_1	640507	657501	T1SS	T1SS	NC_009802.1
NC_014121-1	ENCL001c01a_T1SS_3	1780160	1794801	T1SS	T1SS	NC_014121.1
NC_003143-1	YEPE001c01a_T1SS_1	4395891	4412405	T1SS	T1SS	NC_003143.1
NC_010159-1	YEPE007c01a_T1SS_2	4121122	4137946	T1SS	T1SS	NC_010159.1
NC_008686-1	PADE001c01a_T1SS_2	2400950	2423145	T1SS	T1SS	NC_008686.1
NC_011744-1	VISP001c02a_T1SS_2	562394	588770	T1SS	T1SS	NC_011744.1
NC_013855-1	AZB5001p01a_T1SS_3	916134	932867	T1SS	T1SS	NC_013855.1
NC_008463-1	PSAE002c01a_T1SS_3	3579153	3601180	T1SS	T1SS	NC_008463.1
NC_009085-1	ACBA001c01a_T1SS_1	1448358	1460547	T1SS	T1SS	NC_009085.1
NC_008209-1	RODE001c01a_T1SS_3	1647154	1658074	T1SS	T1SS	NC_008209.1
NC_011757-1	MECH001c01a_T1SS_2	2046753	2072410	T1SS	T1SS	NC_011757.1
NC_011883-1	DEDE002c01a_T1SS_1	757912	779267	T1SS	T1SS	NC_011883.1
NC_021878-1	ARBU003c01a_T1SS_2	1101780	1127355	T1SS	T1SS	NC_021878.1
NC_017531-1	PAAN002c01a_T1SS_2	2285136	2319165	T1SS	T1SS	NC_017531.1
NC_003296-1	RASO001p01a_T1SS_2	1482273	1510785	T1SS	T1SS	NC_003296.1
NC_004463-1	BRJA001c01a_T1SS_4	7664045	7678228	T1SS	T1SS	NC_004463.1
NC_009439-1	PSMU001c01a_T1SS_2	1972770	1997549	T1SS	T1SS	NC_009439.1
NC_020912-1	PSAE008c01a_T1SS_4	4164891	4184356	T1SS	T1SS	NC_020912.1
NC_017267-1	XAOR004c01a_T1SS_2	1247133	1261511	T1SS	T1SS	NC_017267.1
NC_018267-1	WOOO001c01a_T1SS_1	745507	772650	T1SS	T1SS	NC_018267.1
NC_005126-1	PHLU001c01a_T1SS_4	3639471	3692287	T1SS	T1SS	NC_005126.1
NC_015856-1	COFU001c01a_T1SS_5	4187402	4203126	T1SS	T1SS	NC_015856.1
NC_014012-1	SHVI001c01a_T1SS_1	1090594	1114609	T1SS	T1SS	NC_014012.1
NC_017309-1	EDTA002c01a_T1SS_1	322358	352239	T1SS	T1SS	NC_017309.1
NC_008314-1	RAEU002c02a_T1SS_2	2606849	2627802	T1SS	T1SS	NC_008314.1
NC_019684-1	NO75001c01a_T1SS_4	2157864	2181750	T1SS	T1SS	NC_019684.1
NC_007677-1	SARU001c01a_T1SS_1	1755806	1769864	T1SS	T1SS	NC_007677.1
NC_014166-1	ARNI001c01a_T1SS_4	2586758	2604821	T1SS	T1SS	NC_014166.1
NC_018632-1	ALMA002c01a_T1SS_1	1051194	1086574	T1SS	T1SS	NC_018632.1
NC_022525-1	SAEN037c01a_T1SS_2	4324316	4357814	T1SS	T1SS	NC_022525.1
NC_013850-1	KLVA001c01a_T1SS_1	4998193	5013449	T1SS	T1SS	NC_013850.1
NC_019427-1	AN90001c01a_T1SS_5	2402185	2419629	T1SS	T1SS	NC_019427.1
NC_012691-1	TOAU001c01a_T1SS_1	1365678	1389049	T1SS	T1SS	NC_012691.1
NC_002488-1	XYFA001c01a_T1SS_1	1160247	1177584	T1SS	T1SS	NC_002488.1
NC_009481-1	SYPP003c01a_T1SS_1	129916	150779	T1SS	T1SS	NC_009481.1
NC_005070-1	SYWH001c01a_T1SS_2	401366	417904	T1SS	T1SS	NC_005070.1
NC_010939-1	ACPL003c01a_T1SS_1	1610726	1624782	T1SS	T1SS	NC_010939.1
NC_008800-1	YEEN001c01a_T1SS_2	2174009	2193775	T1SS	T1SS	NC_008800.1
NC_011744-1	VISP001c02a_T1SS_3	930526	968426	T1SS	T1SS	NC_011744.1
NC_016147-1	PSSA001c01a_T1SS_1	2266710	2284021	T1SS	T1SS	NC_016147.1
NC_016612-1	KLOX001c01a_T1SS_2	1842596	1856694	T1SS	T1SS	NC_016612.1
NC_014248-1	NOAZ001c01a_T1SS_1	60945	71261	T1SS	T1SS	NC_014248.1
NC_019845-1	SIME006c01a_T1SS_2	2159707	2174639	T1SS	T1SS	NC_019845.1
NC_016078-1	PEHA001c01a_T1SS_2	2553335	2571857	T1SS	T1SS	NC_016078.1
NC_019845-1	SIME006c01a_T1SS_1	1162733	1174537	T1SS	T1SS	NC_019845.1
NC_019757-1	CYST001c01a_T1SS_3	4982194	5016583	T1SS	T1SS	NC_019757.1
NC_015379-1	PSBR001c01a_T1SS_3	3259892	3283511	T1SS	T1SS	NC_015379.1
NC_016830-1	PSFL005c01a_T1SS_3	3202937	3225551	T1SS	T1SS	NC_016830.1
NC_010511-1	ME44000c01a_T1SS_7	4246578	4265545	T1SS	T1SS	NC_010511.1
NC_015510-1	HAHY001c01a_T1SS_2	3264934	3273218	T1SS	T1SS	NC_015510.1
NC_021291-1	SPSA001c01a_T1SS_1	1562972	1585509	T1SS	T1SS	NC_021291.1
NC_015137-1	BUGE001c02a_T1SS_1	1108733	1128444	T1SS	T1SS	NC_015137.1
NC_019689-1	PL73001c01a_T1SS_4	3531736	3546683	T1SS	T1SS	NC_019689.1
NC_015914-1	CYMA001c01a_T1SS_1	3543057	3556347	T1SS	T1SS	NC_015914.1
NC_020829-1	PSDE001c01a_T1SS_5	3504784	3527399	T1SS	T1SS	NC_020829.1
NC_010628-1	NOPU001c01a_T1SS_1	998309	1024325	T1SS	T1SS	NC_010628.1
NC_008825-1	MEPE001c01a_T1SS_2	4004787	4018441	T1SS	T1SS	NC_008825.1
NC_008322-1	SHSP001c01a_T1SS_1	4314879	4350305	T1SS	T1SS	NC_008322.1
